,start Length,Time,Branches,Unit clauses removed,Pure clauses removed
118,24,0.6019582748413086,0,12012,0
119,24,0.6092302799224854,2,12003,0
120,24,0.640439510345459,6,11974,0
121,24,0.6248517036437988,2,12425,0
122,24,0.60923171043396,7,11936,0
123,22,0.624882698059082,9,12254,0
124,22,0.609248161315918,0,12010,0
125,24,0.6091775894165039,0,12012,0
126,24,0.593604564666748,0,12012,0
127,24,0.6165511608123779,3,11995,0
128,24,0.6248517036437988,0,12012,0
129,24,0.609229564666748,2,12000,0
130,24,0.6424033641815186,14,12650,0
131,24,0.6404731273651123,7,12341,0
132,24,0.6560945510864258,4,12491,0
133,24,0.6096043586730957,4,11991,0
134,24,0.593573808670044,3,11998,0
135,23,0.609229564666748,2,12000,0
136,24,0.5936100482940674,0,12012,0
137,24,0.60923171043396,6,11978,0
138,24,0.593609094619751,1,12007,0
139,24,0.6092307567596436,6,11984,0
140,24,0.640448808670044,6,12040,0
141,24,0.8435487747192383,16,12724,0
142,24,0.6404221057891846,2,11999,0
143,24,0.6596531867980957,0,12012,0
144,24,0.6286604404449463,0,12012,0
145,24,0.6929750442504883,18,12723,0
146,23,0.649857759475708,6,12443,0
147,24,0.7549130916595459,18,13606,0
148,24,0.6117978096008301,0,12012,0
149,24,0.6405706405639648,0,12012,0
150,24,0.6371443271636963,1,12008,0
151,24,0.6225795745849609,0,12012,0
152,24,0.6194255352020264,4,11989,0
153,24,0.6245982646942139,5,11968,0
154,24,0.6170611381530762,0,12012,0
155,24,0.6570630073547363,7,12558,0
156,24,0.6135060787200928,1,12004,0
157,23,0.8474197387695312,0,12011,0
158,24,1.1165978908538818,1,12008,0
159,24,1.0794596672058105,4,12576,0
160,24,0.8004062175750732,0,12012,0
161,24,0.6722724437713623,9,12411,0
162,24,0.6278581619262695,6,12087,0
163,24,0.5988738536834717,0,12012,0
164,24,0.6382625102996826,2,12004,0
165,24,0.6290555000305176,0,12012,0
166,24,0.6283328533172607,6,11978,0
167,24,0.6069619655609131,3,12244,0
168,23,0.6158826351165771,7,12022,0
169,24,0.6404461860656738,0,12012,0
170,24,0.7498226165771484,0,12012,0
171,24,0.7654435634613037,3,12184,0
172,24,0.7810647487640381,3,11983,0
173,24,0.8435513973236084,4,12134,0
174,24,0.7342402935028076,5,11978,0
175,24,0.5935971736907959,2,11995,0
176,24,0.6092305183410645,0,12012,0
177,24,0.6306476593017578,0,12012,0
178,24,0.6632702350616455,5,12759,0
179,23,0.6092307567596436,4,11980,0
180,24,0.6092302799224854,1,12008,0
181,24,0.6861436367034912,9,12473,0
182,24,0.6248579025268555,0,12012,0
183,24,0.6561322212219238,4,12370,0
184,24,0.624814510345459,1,12006,0
185,24,0.6248526573181152,6,12100,0
186,24,0.5936062335968018,0,12012,0
187,24,0.5936102867126465,0,12012,0
188,24,0.6560955047607422,7,12437,0
189,24,0.62485671043396,2,11996,0
190,23,0.6092371940612793,1,12005,0
191,24,0.5936088562011719,2,11996,0
192,24,0.6092298030853271,2,12002,0
193,24,0.6248574256896973,8,12041,0
194,24,0.6092259883880615,0,12012,0
195,24,0.6248507499694824,1,12008,0
196,24,0.6405284404754639,0,12012,0
197,24,0.5935568809509277,1,12004,0
198,24,0.6561307907104492,6,12215,0
199,24,0.7341651916503906,20,13444,0
200,24,0.6248877048492432,3,11987,0
201,23,0.6248197555541992,3,11982,0
202,24,0.5936057567596436,0,12012,0
203,24,0.6248476505279541,2,12002,0
204,24,0.6248588562011719,2,12008,0
205,24,0.6092307567596436,2,12004,0
206,24,0.6248512268066406,6,12365,0
207,24,0.6248574256896973,0,12012,0
208,24,0.6560952663421631,6,13030,0
209,24,0.609229564666748,1,12004,0
210,24,0.6248447895050049,0,12012,0
211,24,0.7186405658721924,3,11993,0
212,23,0.7128393650054932,0,12011,0
213,24,0.6969578266143799,6,11972,0
214,24,0.6773707866668701,8,11954,0
215,24,0.6561305522918701,5,12102,0
216,24,0.7142322063446045,1,12008,0
217,24,0.6404581069946289,2,11995,0
218,24,0.6615540981292725,0,12012,0
219,24,0.6248352527618408,2,11994,0
220,24,0.6092171669006348,1,12003,0
221,24,0.6405091285705566,11,12079,0
222,24,0.6091904640197754,0,12012,0
223,23,0.6092326641082764,0,12011,0
224,24,0.6248867511749268,2,11998,0
225,24,0.6248171329498291,1,12008,0
226,24,0.6404733657836914,6,11940,0
227,24,0.5936455726623535,0,12012,0
228,24,0.6248111724853516,1,12008,0
229,24,0.6092307567596436,0,12012,0
230,24,0.6248528957366943,1,12008,0
231,24,0.6092665195465088,5,12194,0
232,24,0.7029218673706055,13,13895,0
233,24,0.6404759883880615,6,12763,0
234,22,0.5936110019683838,0,12010,0
235,23,0.6092369556427002,1,12006,0
236,24,0.640477180480957,10,12756,0
237,24,0.6873373985290527,7,12537,0
238,24,0.6092672348022461,0,12012,0
239,24,0.6248316764831543,5,11988,0
240,24,0.6092147827148438,5,11976,0
241,24,0.6873369216918945,6,12586,0
242,24,0.6248877048492432,4,11986,0
243,24,0.671715259552002,3,12065,0
244,24,0.624868631362915,0,12012,0
245,24,0.640448808670044,3,11981,0
246,23,0.7498219013214111,0,12011,0
247,24,0.8279294967651367,10,12712,0
248,24,0.7810647487640381,3,11991,0
249,24,0.7498178482055664,0,12012,0
250,24,0.7810649871826172,1,12008,0
251,24,0.7810649871826172,3,11983,0
252,24,0.8279287815093994,6,12255,0
253,24,0.7810649871826172,0,12012,0
254,24,0.7498221397399902,0,12012,0
255,24,0.8123085498809814,5,11985,0
256,24,0.7810649871826172,1,12004,0
257,23,0.7498226165771484,2,12003,0
258,24,0.6717402935028076,1,12008,0
259,24,0.8123424053192139,19,13548,0
260,24,0.656059980392456,16,12962,0
261,24,0.6248514652252197,0,12012,0
262,24,0.8747901916503906,32,15741,0
263,24,0.6405105590820312,4,11983,0
264,24,0.624852180480957,1,12008,0
265,24,0.6092307567596436,2,12209,0
266,24,0.6248540878295898,3,12028,0
267,24,0.6248509883880615,3,11986,0
268,23,0.5936105251312256,0,12011,0
269,24,0.6561300754547119,5,12029,0
270,24,0.5935759544372559,0,12012,0
271,24,0.6248478889465332,1,12008,0
272,24,0.6092262268066406,0,12012,0
273,24,0.8762514591217041,24,13718,0
274,24,0.6467773914337158,4,11986,0
275,24,0.627535343170166,3,11974,0
276,24,0.6423830986022949,7,11947,0
277,24,0.6323685646057129,7,11951,0
278,24,0.6302170753479004,2,12002,0
279,23,0.6837396621704102,6,12460,0
280,24,0.6473393440246582,0,12012,0
281,24,0.6338708400726318,3,12068,0
282,24,0.6359071731567383,0,12012,0
283,24,0.6251266002655029,0,12012,0
284,24,0.6273159980773926,6,12044,0
285,24,0.6600306034088135,0,12012,0
286,24,0.7189407348632812,16,13467,0
287,24,0.6901288032531738,9,12039,0
288,24,0.6171822547912598,0,12012,0
289,24,0.6256418228149414,0,12012,0
290,23,0.6350326538085938,3,11989,0
291,24,0.6306991577148438,2,12008,0
292,24,0.6171307563781738,1,12005,0
293,24,0.6105020046234131,0,12012,0
294,24,0.8440384864807129,0,12012,0
295,24,0.825934648513794,3,12057,0
296,24,0.6251647472381592,2,12001,0
297,24,0.6289317607879639,3,11994,0
298,24,0.6168971061706543,0,12012,0
299,24,0.6448814868927002,9,12300,0
300,24,0.6092102527618408,0,12012,0
301,23,0.6361184120178223,2,11999,0
302,24,0.6492478847503662,1,12008,0
303,24,0.7342009544372559,10,12260,0
304,24,0.6248888969421387,0,12012,0
305,24,0.6404542922973633,4,12165,0
306,24,0.6248719692230225,2,12003,0
307,24,0.6560590267181396,0,12012,0
308,24,0.6248519420623779,2,12004,0
309,24,0.6873373985290527,12,12748,0
310,24,0.624852180480957,5,11971,0
311,24,0.6248507499694824,4,11988,0
312,23,0.6405115127563477,1,12007,0
313,24,0.5935726165771484,4,11967,0
314,24,0.6248495578765869,1,12007,0
315,24,0.6092662811279297,2,11997,0
316,24,0.7810039520263672,23,13537,0
317,24,0.6092920303344727,1,12006,0
318,24,0.6560642719268799,0,12012,0
319,24,0.6248853206634521,2,12004,0
320,24,0.6092307567596436,0,12012,0
321,24,0.6872763633728027,1,12008,0
322,24,0.6404740810394287,0,12012,0
323,23,0.812307596206665,0,12011,0
324,24,0.7966856956481934,1,12008,0
325,24,0.7342002391815186,0,12012,0
326,24,0.7498233318328857,0,12012,0
327,24,0.8123033046722412,0,12012,0
328,24,0.812307596206665,3,12033,0
329,24,0.8279290199279785,3,12000,0
330,24,0.7810649871826172,5,12124,0
331,24,0.7186040878295898,5,12008,0
332,24,0.6092309951782227,0,12012,0
333,24,0.6092309951782227,3,11988,0
334,23,0.6092305183410645,3,11997,0
335,24,0.6092264652252197,6,12043,0
336,24,0.6092305183410645,4,12104,0
337,24,0.6248519420623779,4,11974,0
338,24,0.6404738426208496,7,12465,0
339,24,0.6404483318328857,1,12008,0
340,24,0.7342009544372559,9,12349,0
341,24,0.6560943126678467,1,12008,0
342,24,0.6248509883880615,0,12012,0
343,24,0.6873371601104736,7,12144,0
344,24,0.7029585838317871,5,12173,0
345,22,0.6560945510864258,0,12010,0
346,23,0.7498478889465332,7,12128,0
347,24,0.60923171043396,0,12012,0
348,24,0.6405093669891357,8,12324,0
349,25,0.6092319488525391,1,12006,0
350,25,0.6092009544372559,2,11994,0
351,25,0.6248512268066406,3,11991,0
352,25,0.6248490810394287,5,11987,0
353,25,0.5936453342437744,0,12013,0
354,25,0.6248178482055664,2,12004,0
355,25,0.6092290878295898,3,12038,0
356,25,0.6248877048492432,4,11987,0
357,23,0.6091947555541992,0,12011,0
358,25,0.6248891353607178,0,12013,0
359,25,0.6092305183410645,3,11994,0
360,25,0.5935778617858887,1,12009,0
361,25,0.6248807907104492,7,12574,0
362,25,0.6872766017913818,1,12004,0
363,25,0.8591718673706055,4,11989,0
364,25,0.812307596206665,5,11985,0
365,25,0.7810647487640381,4,11982,0
366,25,0.8903799057006836,6,11958,0
367,25,0.855659008026123,6,12322,0
368,23,0.7654433250427246,0,12011,0
369,25,0.7966861724853516,2,12000,0
370,25,0.812307596206665,4,12488,0
371,25,0.7810647487640381,2,11999,0
372,25,0.688683032989502,1,12007,0
373,25,0.6560564041137695,3,11994,0
374,25,0.624884843826294,3,11999,0
375,25,0.640434741973877,6,12464,0
376,25,0.6405086517333984,0,12013,0
377,25,0.6092290878295898,2,12003,0
378,25,0.6248140335083008,1,12007,0
379,23,0.6092345714569092,1,12007,0
380,25,0.6248135566711426,4,11981,0
381,25,0.6092305183410645,0,12013,0
382,25,0.6404693126678467,6,12239,0
383,25,0.624849796295166,1,12009,0
384,25,0.6092667579650879,4,11972,0
385,25,0.6248164176940918,1,12003,0
386,25,0.6248533725738525,0,12013,0
387,25,0.6092357635498047,1,12009,0
388,25,0.6248524188995361,0,12013,0
389,25,0.6092269420623779,0,12013,0
390,23,0.624852180480957,2,11999,0
391,25,0.6248536109924316,7,12232,0
392,25,0.7185795307159424,10,12817,0
393,25,0.6560952663421631,8,12056,0
394,25,0.6092660427093506,1,12004,0
395,25,0.656095027923584,7,12199,0
396,25,0.6248140335083008,2,12811,0
397,25,0.6560943126678467,7,12163,0
398,25,0.6248583793640137,3,12000,0
399,25,0.6248266696929932,2,12005,0
400,25,0.6404731273651123,0,12013,0
401,23,0.7498226165771484,12,12498,0
402,25,0.7029585838317871,8,12495,0
403,25,0.6404733657836914,2,11995,0
404,25,0.6560945510864258,0,12013,0
405,25,0.671715497970581,5,11990,0
406,25,0.6717159748077393,3,11995,0
407,25,0.6717162132263184,1,12004,0
408,25,0.671715497970581,12,12323,0
409,25,0.7185800075531006,11,13466,0
410,25,0.6381485462188721,2,12005,0
411,25,0.6248831748962402,6,11981,0
412,23,0.6248517036437988,0,12011,0
413,25,0.6248123645782471,12,12321,0
414,25,0.609266996383667,0,12013,0
415,25,0.6248159408569336,4,11995,0
416,25,0.6404731273651123,6,12271,0
417,25,0.6717164516448975,5,12092,0
418,25,0.6248524188995361,3,12126,0
419,25,0.6560931205749512,4,12755,0
420,25,0.6560945510864258,4,11991,0
421,25,0.5936055183410645,0,12013,0
422,25,0.6248514652252197,4,12073,0
423,23,0.6092302799224854,0,12011,0
424,25,0.6092662811279297,1,12007,0
425,25,0.6092312335968018,1,12009,0
426,25,0.6873018741607666,13,12151,0
427,25,0.6092662811279297,3,11982,0
428,25,0.624809980392456,5,12196,0
429,25,0.6092255115509033,1,12009,0
430,25,0.6248524188995361,1,12009,0
431,25,0.7185804843902588,15,12822,0
432,25,0.6248569488525391,3,12044,0
433,25,0.6248481273651123,0,12013,0
434,23,0.6560940742492676,5,11986,0
435,25,0.6717517375946045,8,12469,0
436,25,0.6873011589050293,13,12936,0
437,25,0.6873371601104736,8,12111,0
438,25,0.6092307567596436,2,11997,0
439,25,0.6248519420623779,8,11932,0
440,25,0.6405093669891357,2,11988,0
441,25,0.6092307567596436,3,12051,0
442,25,0.6404733657836914,9,12501,0
443,25,0.6560590267181396,5,12097,0
444,25,0.6092281341552734,0,12013,0
445,23,0.6248507499694824,6,11962,0
446,25,0.6092305183410645,8,12604,0
447,25,0.6092307567596436,2,11996,0
448,25,0.6248519420623779,0,12013,0
449,25,0.6404731273651123,4,12126,0
450,25,0.9060711860656738,28,15146,0
451,25,0.6404373645782471,4,11981,0
452,25,0.6717486381530762,10,12754,0
453,25,0.6248219013214111,0,12013,0
454,25,0.6248865127563477,2,12005,0
455,25,0.6248524188995361,3,11994,0
456,22,0.6560947895050049,7,12569,0
457,23,0.6248519420623779,0,12011,0
458,25,0.6404733657836914,0,12013,0
459,25,0.6248526573181152,0,12013,0
460,25,0.6560914516448975,6,12665,0
461,25,0.6092288494110107,5,11962,0
462,25,0.6560945510864258,9,12954,0
463,25,0.7217962741851807,10,13278,0
464,25,0.6404733657836914,1,12009,0
465,25,0.6248888969421387,4,11977,0
466,25,0.6248157024383545,0,12013,0
467,25,0.6560955047607422,4,12351,0
468,23,0.7507929801940918,0,12011,0
469,25,1.0153849124908447,3,11993,0
470,25,1.3478422164916992,0,12013,0
471,25,0.9263427257537842,0,12013,0
472,25,0.8747930526733398,6,11962,0
473,25,0.9060347080230713,2,11994,0
474,25,0.9685208797454834,0,12013,0
475,25,1.0466268062591553,4,11992,0
476,25,0.9625587463378906,2,12002,0
477,25,1.2491953372955322,5,11973,0
478,25,1.0227975845336914,2,11998,0
479,23,0.8622229099273682,5,12088,0
480,25,0.7185790538787842,0,12013,0
481,25,0.687380313873291,2,12005,0
482,25,0.7342000007629395,0,12013,0
483,25,0.7185800075531006,0,12013,0
484,25,0.687345027923584,0,12013,0
485,25,0.656095027923584,5,11982,0
486,25,0.6404757499694824,0,12013,0
487,25,0.7622783184051514,5,11981,0
488,25,0.8747925758361816,9,12547,0
489,25,0.7498471736907959,8,12146,0
490,23,0.6248524188995361,0,12011,0
491,25,0.6248655319213867,1,12009,0
492,25,0.6404569149017334,6,12463,0
493,25,0.7810413837432861,3,11985,0
494,25,0.812307596206665,1,12009,0
495,25,0.8123073577880859,4,11991,0
496,25,0.7029573917388916,1,12009,0
497,25,0.8123073577880859,10,13486,0
498,25,0.6717162132263184,6,12299,0
499,25,0.6717123985290527,1,12005,0
500,25,0.702958345413208,1,12009,0
501,23,0.734201192855835,6,11987,0
502,25,0.6873371601104736,2,12393,0
503,25,0.6560943126678467,1,12008,0
504,25,0.6560943126678467,3,12000,0
505,25,0.6717157363891602,4,12342,0
506,25,0.7185800075531006,7,12087,0
507,25,0.6873335838317871,1,12003,0
508,25,0.6560940742492676,1,12009,0
509,25,0.7342014312744141,4,12155,0
510,25,0.671760082244873,6,11984,0
511,25,0.6404902935028076,4,11991,0
512,23,0.6404900550842285,7,11963,0
513,25,0.6873400211334229,9,12631,0
514,25,0.6092302799224854,1,12008,0
515,25,0.6873724460601807,9,12377,0
516,25,0.6404397487640381,1,12009,0
517,25,0.6404626369476318,1,12008,0
518,25,0.6560924053192139,3,12000,0
519,25,0.6405229568481445,7,11959,0
520,25,0.6404709815979004,1,12009,0
521,25,0.6248517036437988,0,12013,0
522,25,0.6404538154602051,0,12013,0
523,23,0.6404893398284912,0,12011,0
524,25,0.6404736042022705,0,12013,0
525,25,0.6404571533203125,0,12013,0
526,25,0.7185800075531006,2,12009,0
527,25,0.6404767036437988,0,12013,0
528,25,0.702967643737793,14,13567,0
529,25,0.656097412109375,4,11991,0
530,25,0.6560554504394531,3,12001,0
531,25,0.6560945510864258,2,12005,0
532,25,0.6561357975006104,3,12054,0
533,25,0.6248171329498291,0,12013,0
534,23,0.6404709815979004,0,12011,0
535,25,0.656102180480957,1,12004,0
536,25,0.6561286449432373,4,11974,0
537,25,0.6560609340667725,3,12000,0
538,25,0.6404581069946289,1,12009,0
539,25,0.6561470031738281,5,12123,0
540,25,0.7029294967651367,10,12973,0
541,25,0.6560971736907959,0,12013,0
542,25,0.6560797691345215,7,12718,0
543,25,0.6404736042022705,1,12009,0
544,25,0.7654798030853271,15,13238,0
545,23,0.6873364448547363,9,12501,0
546,25,0.640444278717041,4,11986,0
547,25,0.6248452663421631,0,12013,0
548,25,0.6717123985290527,4,12119,0
549,25,0.6873724460601807,1,12009,0
550,25,0.7029213905334473,10,12417,0
551,25,0.687321662902832,9,13319,0
552,25,0.6560938358306885,5,12195,0
553,25,0.6404786109924316,3,11986,0
554,25,0.6560592651367188,4,11994,0
555,25,0.6405251026153564,2,11986,0
556,23,0.7498528957366943,9,12206,0
557,25,0.6560580730438232,2,12003,0
558,25,1.4527809619903564,70,18238,0
559,25,0.6560916900634766,0,12013,0
560,25,0.6404736042022705,5,12060,0
561,25,0.6717119216918945,7,12245,0
562,25,0.6405074596405029,3,11993,0
563,25,0.6248500347137451,0,12013,0
564,25,0.671715497970581,10,12477,0
565,25,0.6560871601104736,2,11999,0
566,25,0.6092288494110107,1,12005,0
567,22,0.6248886585235596,0,12010,0
568,23,0.6560647487640381,1,12001,0
569,25,0.6404440402984619,0,12013,0
570,25,0.6248514652252197,1,12009,0
571,25,0.6560943126678467,3,12667,0
572,25,0.6248669624328613,4,12026,0
573,25,0.6092474460601807,2,12004,0
574,25,0.6248266696929932,4,12105,0
575,25,0.6873536109924316,13,12680,0
576,25,0.7497823238372803,3,11998,0
577,25,0.8435468673706055,5,12046,0
578,25,0.8123073577880859,4,11975,0
579,23,0.8123073577880859,0,12011,0
580,25,0.7966861724853516,4,11990,0
581,25,0.874793291091919,4,12426,0
582,25,0.7654674053192139,12,12090,0
583,25,0.624852180480957,0,12013,0
584,25,0.6404709815979004,1,12009,0
585,25,0.6717174053192139,10,12646,0
586,25,0.6968367099761963,7,13134,0
587,25,0.6404736042022705,2,12000,0
588,25,0.6561493873596191,1,12009,0
589,25,0.6247735023498535,5,12169,0
590,23,0.6560943126678467,1,12007,0
591,25,0.7029514312744141,0,12013,0
592,25,0.6717157363891602,3,11994,0
593,25,0.6873335838317871,0,12013,0
594,25,0.6873369216918945,2,12000,0
595,25,0.6560943126678467,0,12013,0
596,25,0.6873371601104736,2,11999,0
597,25,0.7498230934143066,4,11983,0
598,25,0.7966856956481934,1,12009,0
599,25,0.8123073577880859,4,12104,0
600,25,0.8123090267181396,0,12013,0
601,23,0.8123033046722412,0,12011,0
602,25,0.7966866493225098,4,12020,0
603,25,0.8279285430908203,5,11969,0
604,25,0.7966859340667725,1,12007,0
605,25,0.8591718673706055,3,11998,0
606,25,0.8279290199279785,2,12005,0
607,25,0.8279287815093994,1,12009,0
608,25,0.890413761138916,3,11995,0
609,25,0.8435502052307129,4,12223,0
610,25,0.8123073577880859,1,12009,0
611,25,0.8123071193695068,4,11993,0
612,23,0.8123073577880859,0,12011,0
613,25,0.8123073577880859,4,11969,0
614,25,0.8591711521148682,9,12220,0
615,25,0.6717143058776855,0,12013,0
616,25,0.640470027923584,0,12013,0
617,25,0.671715259552002,0,12013,0
618,25,0.6717159748077393,2,12002,0
619,25,0.6717159748077393,2,12005,0
620,25,0.6873373985290527,2,11995,0
621,25,0.7185797691345215,8,11959,0
622,25,0.6249134540557861,1,12009,0
623,23,0.6404194831848145,3,11994,0
624,25,0.624847412109375,2,12138,0
625,25,0.6282706260681152,0,12013,0
626,25,0.6247992515563965,1,12009,0
627,25,0.640491247177124,3,11995,0
628,25,0.6092491149902344,0,12013,0
629,25,0.6560792922973633,6,11981,0
630,25,0.6716716289520264,0,12013,0
631,25,0.6248519420623779,2,11990,0
632,25,0.7455544471740723,12,13020,0
633,25,0.6506023406982422,4,12202,0
634,23,0.624871015548706,0,12011,0
635,25,0.6248114109039307,3,12409,0
636,25,0.7654430866241455,14,13179,0
637,25,0.6248524188995361,4,11984,0
638,25,0.624849796295166,9,12654,0
639,25,0.6248514652252197,0,12013,0
640,25,0.6560909748077393,10,11931,0
641,25,0.624852180480957,1,12009,0
642,25,0.6092312335968018,3,11992,0
643,25,0.6092650890350342,2,11998,0
644,25,0.6248123645782471,6,11973,0
645,23,0.6248533725738525,2,11992,0
646,25,0.6092660427093506,3,12001,0
647,25,0.6248519420623779,2,12001,0
648,25,0.6091916561126709,2,12002,0
649,25,0.624849796295166,4,11984,0
650,25,0.6092305183410645,1,12009,0
651,25,0.6873366832733154,10,12694,0
652,25,0.6873733997344971,8,13422,0
653,25,0.624791145324707,0,12013,0
654,25,0.6873371601104736,3,12311,0
655,25,0.6404709815979004,1,12009,0
656,23,0.6560945510864258,0,12011,0
657,25,0.6717157363891602,6,12075,0
658,25,0.6404731273651123,0,12013,0
659,25,0.6404733657836914,0,12013,0
660,25,0.7498476505279541,12,13411,0
661,25,0.6092298030853271,3,12053,0
662,25,0.6717169284820557,10,12905,0
663,25,0.6248066425323486,3,11986,0
664,25,0.6717157363891602,9,13463,0
665,25,0.6092300415039062,1,12008,0
666,25,0.5936088562011719,6,11944,0
667,23,0.6092321872711182,0,12011,0
668,25,0.6248929500579834,2,12106,0
669,25,0.624852180480957,2,12000,0
670,25,0.6404333114624023,4,12314,0
671,25,0.6717121601104736,3,12217,0
672,25,0.640507698059082,3,12009,0
673,25,0.6404333114624023,8,11926,0
674,25,0.6873726844787598,7,12372,0
675,25,0.6404759883880615,2,12005,0
676,25,0.6248166561126709,0,12013,0
677,25,0.6404740810394287,1,12007,0
678,22,0.6248524188995361,0,12010,0
679,23,1.5152673721313477,73,19054,0
680,25,0.6092314720153809,3,11999,0
681,25,0.6248524188995361,4,11983,0
682,25,0.624852180480957,3,12000,0
683,25,0.6717557907104492,5,12271,0
684,25,0.624809741973877,3,12000,0
685,25,0.6248519420623779,5,11979,0
686,26,0.7654082775115967,14,12283,0
687,26,0.6092276573181152,0,12014,0
688,26,0.609266996383667,2,11996,0
689,26,0.6404376029968262,5,12019,0
690,23,0.6092305183410645,2,12003,0
691,26,0.6092314720153809,0,12014,0
692,26,0.609229326248169,5,12063,0
693,26,0.6092658042907715,4,11998,0
694,26,0.6248326301574707,4,12047,0
695,26,0.6248667240142822,3,11994,0
696,26,0.6248531341552734,2,12001,0
697,26,0.609194278717041,0,12014,0
698,26,0.6092307567596436,0,12014,0
699,26,0.6248517036437988,5,11968,0
