,start Length,Time,Branches,Unit clauses removed,Pure clauses removed
0,21,0.9733679294586182,17,11939,0
1,21,1.006312608718872,0,12009,0
2,22,10.472945213317871,1358,21880,0
3,23,0.9544374942779541,0,12011,0
4,28,1.7672793865203857,149,12929,0
5,28,3.775918960571289,408,13641,0
6,28,1.8530118465423584,138,12554,0
7,28,1.1150166988372803,48,12048,0
8,28,1.062157392501831,43,11762,0
9,28,1.1598970890045166,57,11956,0
10,28,1.7931394577026367,73,12226,0
11,28,1.7742528915405273,0,12016,0
12,28,1.1649413108825684,29,11973,0
13,29,1.0731863975524902,33,11863,0
14,23,0.947465181350708,0,12011,0
15,29,2.4603593349456787,252,12571,0
16,23,1.2297375202178955,71,11884,0
17,23,1.1691324710845947,40,11866,0
18,23,0.9693202972412109,0,12011,0
19,23,1.0740251541137695,0,12011,0
