,start Length,Time,Branches,Unit clauses removed,Pure clauses removed
0,21,0.9735598564147949,1,11999,0
1,21,0.9760141372680664,0,12009,0
2,22,1.1333777904510498,11,13430,0
3,23,0.991039514541626,0,12011,0
4,28,0.9773902893066406,1,12011,0
5,28,1.0791435241699219,10,12734,0
6,28,0.9998233318328857,8,12029,0
7,28,1.0133147239685059,4,12107,0
8,28,0.9990606307983398,1,12012,0
9,28,0.9610567092895508,1,12011,0
10,28,1.0406303405761719,7,12191,0
11,28,0.9990849494934082,0,12016,0
12,28,1.0118041038513184,3,11995,0
13,29,1.0240092277526855,4,12113,0
14,23,0.9851813316345215,0,12011,0
15,29,1.0449535846710205,10,12341,0
16,23,0.9964911937713623,1,12004,0
17,23,0.9678654670715332,2,12078,0
18,23,0.9729175567626953,0,12011,0
19,23,0.9617750644683838,0,12011,0
